movie_id,genre_id
48414,99
48414,18
48414,10751
125874,10749
125874,18
3581,27
33134,53
33134,80
44555,35
44555,18
44555,53
51209,28
51209,80
51209,53
51209,18
87308,18
80639,18
80639,9648
43908,35
43908,18
1115,18
8931,28
8931,12
8931,18
8931,10769
8931,53
55721,35
55721,10749
39410,14
39410,878
39410,53
1679,28
1679,878
1679,27
47518,27
1865,12
1865,28
1865,14
8967,18
8967,14
32120,10749
32120,35
5937,18
5937,36
5937,10752
3107,28
3107,878
3107,53
3107,27
57276,99
83345,18
83345,35
76171,53
76171,28
25738,18
25738,80
43497,10749
102541,10752
102541,18
102541,10749
70862,99
70862,36
45658,35
45658,18
45658,10749
103203,10752
103203,18
114044,18
114044,878
144560,10749
144560,18
57536,99
148675,18
148675,36
148675,10749
80941,35
80941,10749
59861,35
59861,10749
59861,18
126777,12
126777,36
59065,18
169842,18
51540,35
51540,80
49013,16
49013,10751
49013,12
49013,35
109251,18
109251,10749
26699,80
1482,28
1482,18
95482,18
95482,28
95482,53
95482,80
95482,10769
96105,35
55895,18
55895,10749
4641,35
4641,18
4641,10751
4641,10770
1771,28
1771,12
1771,878
100010,18
100010,10752
74946,10749
74946,18
85367,80
8897,18
8897,10749
8897,10769
8888,18
46772,18
46772,14
86655,99
26242,18
80210,99
88562,18
54326,18
54326,10769
8462,18
78381,27
78381,53
54220,99
70342,10402
70342,99
25894,18
25894,53
101653,18
26479,18
26479,28
67675,99
67675,10402
67675,10751
59435,10751
59435,18
59435,10749
59435,35
60309,80
60309,18
60309,36
62385,878
62385,10749
47261,53
47261,18
47261,10749
58492,35
58492,99
84880,99
4938,28
4938,37
59392,18
59392,10749
59392,878
36519,80
36519,53
407,18
407,53
25855,53
25855,28
60225,18
60225,10749
30867,99
30867,10402
64524,53
80241,12
80241,18
166798,18
36513,18
36513,10749
5473,18
5473,80
5473,10769
60243,18
48231,18
48231,53
59440,28
59440,18
33555,14
33555,18
33555,27
33555,28
33555,53
33555,9648
114060,35
114060,10752
59852,27
59852,878
91094,18
148284,28
148284,35
148284,18
148284,10749
148284,878
60421,18
113432,18
113432,10751
33592,27
33592,53
31116,53
31116,14
31116,878
31116,27
31116,18
69722,18
43460,18
6182,18
61267,18
61267,10749
61267,10769
60981,18
133123,18
133123,28
79094,37
49530,28
49530,53
49530,878
72113,35
72113,18
71677,18
71677,28
71677,80
71821,9648
71821,27
113105,28
113105,878
70500,12
70500,878
70500,28
139863,99
3966,35
69310,18
69310,28
69310,10769
92751,27
92751,10769
47342,878
47342,28
47342,12
47342,35
70670,53
70670,80
69217,18
69217,53
27769,18
27769,27
27769,53
73499,28
73499,18
73499,80
37736,18
37736,10769
4790,53
55292,28
55292,18
4195,18
4195,80
4809,35
4809,18
50619,12
50619,14
50619,10749
64983,10769
64983,53
25922,80
25922,18
25922,878
125700,18
74135,28
74135,9648
74135,878
25834,878
25834,27
26985,18
26985,10751
43444,18
87911,27
1254,18
56801,12
99642,18
80038,35
80038,18
80038,10749
25915,80
25915,18
2349,18
77866,53
77866,28
77866,18
77866,80
112655,18
112655,10749
71688,36
71688,18
31309,16
31309,35
31309,10751
57353,28
57353,35
57353,53
84407,99
8368,18
66118,35
26283,18
87408,18
25774,35
25774,10769
82269,99
82269,10769
71670,27
93164,10751
93164,18
76758,18
76758,36
76758,10752
130900,10402
130900,35
26223,53
126016,10402
88491,35
71184,18
110603,12
110603,28
110603,35
81111,10749
81111,18
163937,18
57243,35
71254,28
71254,53
71254,878
48458,99
48458,10769
25831,16
25831,35
25831,10751
116231,35
116231,18
116231,10749
64288,99
3051,80
3051,27
3051,9648
41411,18
41411,36
41411,10752
91010,10770
91010,18
91010,36
144326,18
59421,53
59421,80
59421,18
59421,27
67748,80
67748,18
67748,27
67748,53
55245,99
94204,80
94204,18
94204,9648
94204,53
80432,18
2929,27
2929,878
72958,18
72958,10769
51991,18
51991,35
51991,10749
62764,12
62764,14
62764,18
62764,35
62764,878
62764,10751
58287,99
58287,36
77881,99
77881,80
73211,18
73211,28
60405,10751
60405,10402
63310,80
63310,18
31223,99
31223,10769
89287,35
89287,18
62213,35
62213,14
73881,35
73881,18
58595,12
58595,14
58595,18
27646,27
77561,878
83666,35
83666,18
83666,10749
103269,16
103269,28
50601,10752
50601,18
109379,18
109379,10752
109379,10749
68472,28
68472,80
68472,18
68472,53
72334,99
52462,18
52462,53
3556,80
3556,18
27550,35
92352,80
92352,18
100046,35
100046,18
100046,10749
26974,27
26974,28
26974,18
26974,14
1930,28
1930,12
1930,14
86664,10749
86664,18
25913,10751
25913,16
25913,12
155288,27
155288,9648
155288,53
66025,18
5965,28
5965,12
5965,35
5965,18
5965,53
31680,28
31680,12
31680,18
31680,10769
86593,18
103747,18
103747,35
75446,99
37545,12
37545,99
8736,35
122924,28
122924,53
85414,28
85414,53
8266,28
8266,53
8266,10752
8266,36
71719,80
71719,18
71719,53
79771,27
79771,35
34800,28
34800,35
34800,18
126420,14
104241,18
104241,10769
95506,10749
95506,28
95506,35
95506,18
79224,18
79224,28
79224,36
79224,53
1556,18
49526,80
49526,28
49526,53
42152,18
82633,80
82633,18
71668,27
71668,53
71668,35
90061,99
77883,27
77883,53
39369,10749
39369,35
40629,18
40629,35
40629,10402
40629,10749
40629,10769
67429,18
67429,35
67429,10769
84281,18
84281,35
84281,10749
26505,12
26505,14
26505,16
26505,10751
88075,80
88075,18
88075,10749
100529,35
60599,18
60599,53
98369,18
98369,35
97933,10402
4822,12
4822,14
4822,10749
52767,18
52767,53
128564,35
5422,27
64897,28
64897,18
64897,10749
123359,27
123359,53
170263,99
537,10749
537,18
39779,18
39779,53
116463,27
116463,878
45000,18
45000,14
95508,18
95508,28
72479,18
72479,53
6078,35
6078,53
6078,80
6078,10769
48770,18
48770,10751
89638,99
27420,27
82684,18
51911,28
51911,18
51911,53
126797,35
126797,18
113947,18
113947,10749
113947,35
74545,9648
82631,18
105531,18
105531,27
105531,10749
34004,27
34004,53
88564,18
88564,10752
86837,18
86837,10749
43652,18
43652,35
82911,18
149586,99
25746,10751
25746,18
94480,878
94480,27
48161,28
48161,80
144784,35
144784,18
144784,10749
4311,80
91333,28
96821,18
96821,99
93289,10752
93289,28
93289,35
88284,18
63481,35
80717,18
8941,18
160,99
37653,35
85542,18
84187,35
84187,18
77875,35
77875,10749
89492,35
99106,27
70410,18
94352,14
94352,10751
97051,53
97051,27
88042,35
98065,10402
85549,18
85549,10769
27408,12
27408,28
27408,18
106344,99
104155,99
4412,18
4412,36
4171,35
4171,18
135200,18
135200,35
82682,80
82682,18
82682,28
82682,53
26467,28
92681,28
92681,53
79528,99
79528,10770
132232,27
66720,99
84834,80
84834,18
84834,10770
84834,53
89501,80
89501,53
90603,99
83588,18
159203,99
159203,10751
54075,80
54075,18
54075,27
54075,53
26005,80
26005,18
26005,10749
121455,35
103667,99
109520,99
41863,18
50076,35
50076,10749
36931,18
36931,28
36931,53
36931,80
36931,10769
78128,18
133121,16
126122,18
126122,9648
161187,18
161187,36
132344,10749
132344,18
59912,27
59912,10769
55167,18
56744,80
56744,18
56744,10751
56744,9648
56744,53
56508,80
56508,18
126132,99
126132,27
103162,35
103162,99
86244,53
86244,10752
86244,18
72559,12
72559,28
72559,878
72559,53
71325,18
71325,10749
88812,35
88812,18
88812,10749
4868,18
4868,28
4868,36
89924,18
89924,10402
81250,35
81250,18
81250,10751
81250,10770
84173,99
158011,80
158011,53
148357,18
109425,28
109425,53
46972,35
46972,18
46972,10751
109416,35
109416,10749
51249,28
51249,12
51249,18
51249,10751
54328,18
144340,35
144340,18
144340,10749
96535,99
60579,18
60579,10769
5686,35
5686,18
5686,10749
26547,16
26547,10751
136698,18
91694,80
91694,18
91694,9648
148034,35
31389,35
3146,28
3146,27
3146,878
3052,35
51167,35
51167,10749
44671,99
100089,12
100089,27
100089,28
100089,53
100089,878
85510,18
4258,35
134374,53
134374,80
134374,28
31664,35
137563,99
137563,10402
82106,80
82106,18
82106,10749
128201,99
91073,18
2966,12
2966,14
2966,28
2966,878
26693,27
31700,28
31700,18
31700,53
127728,18
27699,27
27699,53
8768,10749
8768,18
8768,80
166773,35
37269,35
458,18
458,35
458,10749
2077,35
26146,35
95771,18
94841,53
123103,27
123103,53
90873,99
32596,35
40226,27
40226,28
50158,18
65521,18
65521,35
65521,10749
65521,10769
158015,878
158015,27
158015,53
6636,18
6636,10769
131478,10749
131478,18
120292,35
120292,10749
31221,14
58293,18
58293,35
58293,53
86410,27
86410,53
86410,80
25789,28
25789,18
25789,53
82447,35
141733,28
141733,35
141733,80
141733,10749
26018,99
106848,18
5898,27
5898,28
5898,53
5898,878
64519,99
49524,14
49524,28
49524,35
49524,80
5646,35
5646,37
47404,80
47404,9648
47404,18
144570,18
58291,99
79850,35
65435,99
138308,37
74310,99
26622,18
26622,10770
4548,18
77931,14
77931,10751
77931,35
77931,16
158743,35
27003,80
27003,27
26158,878
26158,12
47559,10749
47559,18
91690,35
91690,18
96252,35
96252,10402
48319,35
48319,18
48319,53
32389,16
2911,28
2911,80
2911,36
2911,10752
46525,12
46525,18
40833,27
40833,878
54768,35
27711,27
89623,16
89623,10751
57655,35
57655,18
57655,10749
74137,35
74137,10749
108564,36
108564,18
71700,878
71700,53
71700,18
81857,18
73590,99
73590,10402
45756,27
45756,35
2093,28
2093,27
2093,53
26251,35
41889,28
41889,12
41889,14
43727,18
43727,10749
138202,18
128089,18
126560,18
126560,37
3149,80
3149,27
3149,878
3149,37
97397,99
97397,36
4479,18
4479,36
4479,10749
113364,99
90645,35
99279,99
85889,80
85889,18
85889,35
8935,18
8935,10769
115210,27
107846,28
107846,53
139651,35
3160,27
3160,878
87302,878
87302,27
87302,35
36247,28
36247,878
36247,14
4519,35
4519,18
83059,18
91325,99
172803,18
172803,53
44900,10751
44900,35
53318,14
53318,12
53318,10751
93498,99
4146,35
4146,18
85312,99
51402,99
4578,18
41602,28
41602,35
41602,18
41602,10749
41602,53
3030,14
3030,53
3030,878
31035,35
31035,80
31035,18
31297,28
31297,10769
137174,18
137174,10749
42732,18
86829,18
86829,10402
2072,28
2072,878
2072,53
4839,18
4839,10749
158916,37
158916,53
41831,28
41831,12
41831,18
41831,10751
86817,18
86817,878
107916,18
107916,35
26131,10770
26131,18
26131,10749
26131,37
43967,16
43967,35
43967,14
43967,878
87392,18
5546,35
5546,878
107978,35
8985,35
8985,18
40955,27
40955,9648
40955,53
54272,12
54272,28
54272,18
54274,12
54274,28
54274,18
116853,18
116853,10770
25866,35
25866,80
54276,18
70490,28
70490,80
70490,18
70490,53
110415,28
110415,878
110415,18
69278,53
69278,878
40342,27
40342,14
42213,35
42213,53
42213,9648
5995,35
5995,18
27584,35
149725,37
69406,35
69406,10769
58061,37
58061,12
58061,10751
159024,12
159024,35
84152,27
84152,53
84152,878
84152,28
84152,14
76127,99
54229,18
54229,53
107445,35
39516,18
39516,10752
95504,35
173467,99
4949,37
75404,28
75404,35
75404,10769
140174,28
140174,27
140174,53
126749,18
126749,9648
168530,28
168530,35
2442,28
2442,18
2442,53
55922,35
84178,53
84178,27
33998,18
33998,35
72872,99
78308,27
126783,10752
126783,99
69746,10749
69746,18
114888,35
7269,28
7269,12
7269,878
72013,16
72013,14
2180,18
2180,35
2180,10769
59118,28
59118,80
59118,53
54278,12
54278,28
54278,18
26947,12
26947,878
26947,28
104211,10749
104211,14
97794,27
97794,53
97794,80
97794,10769
2594,35
2594,18
4883,80
4883,18
4883,9648
144336,28
144336,18
144336,53
144336,80
33801,27
99367,35
71203,99
31445,14
31445,18
31445,10749
157847,18
133441,12
133441,99
33817,80
33817,18
33817,53
4494,18
4494,27
172913,35
172913,10749
67657,53
158914,35
158914,18
79073,27
79073,53
79073,9648
47626,10770
47626,16
47626,14
121113,35
121113,878
148044,10749
148044,18
3162,28
3162,27
82703,16
82703,12
82703,10751
31950,28
31950,53
31950,10769
4111,35
4111,18
119685,16
119685,28
119685,878
4112,80
4112,18
1732,28
1732,12
1732,35
49396,27
5494,12
95752,18
95752,10749
155084,27
155084,53
51486,99
48591,35
88237,28
88237,80
88237,18
26831,10402
26831,18
47956,28
47956,12
47956,18
25951,18
25951,10769
25951,53
139799,10749
89584,12
89584,18
89584,28
89584,10752
168742,18
137475,10751
137475,35
137475,10749
82529,18
94478,35
94478,10402
94478,10749
94478,10769
139519,53
54281,12
54281,28
54281,18
127585,28
127585,12
127585,14
127585,878
4269,10402
4269,18
94752,28
94752,53
1840,80
89670,53
89670,18
89670,9648
158936,18
56171,28
56171,27
56171,878
75950,35
169864,99
147726,18
147726,10749
5421,27
5157,35
64923,14
64923,10751
42886,35
42886,10402
136786,99
163376,10749
163376,35
4926,53
50379,18
157851,18
1731,18
78463,35
78463,18
84796,18
139575,18
66762,27
70706,18
88061,18
114838,35
123109,27
123109,53
101281,35
80264,18
84801,28
84801,35
168426,18
168426,35
168426,10749
121135,36
121135,99
85788,18
79553,18
79553,28
79553,10752
79773,99
87966,878
34469,10752
34469,18
34469,36
44752,28
26566,28
26566,35
60316,16
60316,35
7983,18
4992,28
4992,53
61991,18
61991,35
5800,35
57868,18
85547,18
112087,18
189,80
189,53
44022,28
44022,37
41810,18
41810,10749
41810,53
25747,18
25747,53
25747,9648
25747,10769
39398,99
64522,99
47571,80
47571,9648
47571,53
126172,27
47860,35
154400,18
154400,80
98116,27
3171,16
3171,35
27740,27
2965,12
2965,28
2965,878
166643,18
166643,28
26750,99
2195,18
2195,28
2195,53
8948,18
84857,35
117464,35
42553,80
42553,18
69559,16
69559,18
140481,99
58509,10752
58509,18
26730,16
26730,35
26730,10751
26615,28
26615,18
26615,10769
1285,35
1285,80
83613,35
83613,27
73818,53
47525,18
47525,10749
8063,18
8063,28
26111,10751
256,18
147923,99
33393,35
33393,80
33393,18
33393,9648
33393,53
2813,53
2813,18
2813,80
2813,36
54445,28
54445,80
54445,53
3937,35
36523,16
36523,10751
81424,10402
81424,16
81424,35
27805,28
27805,18
27805,10402
84944,18
84944,14
84944,27
3576,18
3576,53
141950,10752
141950,18
141950,36
55069,12
55069,27
55069,28
55069,53
55069,10769
151933,37
151933,28
151933,14
151933,27
138754,18
138754,35
25752,27
25752,9648
25751,27
25751,53
25753,27
4956,18
4956,36
65612,35
65612,18
53406,35
63069,35
63069,18
59838,35
59838,10749
2089,28
2089,53
112735,35
96239,10769
96239,35
96239,27
96239,18
79723,28
79723,35
2516,18
99258,35
99258,18
108852,35
108852,10749
27105,28
27105,37
130474,18
103972,18
103972,10769
98344,18
98344,28
98344,36
42734,35
59159,53
77412,18
33001,18
33001,10749
147441,12
147441,18
147441,28
60479,28
60479,18
100042,35
128606,28
128606,12
128606,37
103528,99
56152,36
56152,10749
56152,37
7267,53
7267,80
140818,28
140818,12
36683,878
36683,12
36683,9648
159153,99
136459,12
136459,10751
136459,9648
142507,18
33838,10751
33838,16
139715,35
139715,27
109441,12
109441,35
109441,10749
63273,9648
63273,53
81182,18
6110,80
6110,18
6110,53
93114,16
93114,18
93114,28
93114,53
69784,12
69784,28
69784,18
27884,28
27884,12
67869,99
67869,35
84154,35
82469,35
82469,28
123107,27
123107,35
123107,53
68590,28
68590,10769
68590,53
2139,28
2139,12
2139,18
63194,99
63194,18
63194,10752
100270,35
100270,27
78247,27
4683,35
4683,80
4683,18
3541,28
3541,53
3541,80
3541,10769
106970,28
106970,80
106970,53
93142,18
93142,27
93142,28
93142,53
93142,80
93142,10769
102949,28
102949,35
102949,37
67314,12
67314,18
67314,27
67314,9648
67314,53
42710,27
74681,99
74681,10402
47491,99
47491,18
72153,27
34505,35
26366,35
2699,28
2699,18
2699,10749
128679,10402
128679,16
52913,35
52913,80
142119,99
175555,35
175555,18
26540,16
62836,18
145186,35
145186,14
168408,18
82676,99
82676,10402
149170,10749
91261,18
91261,10749
159211,27
159211,53
25797,35
25797,10751
25797,14
25797,878
27905,878
27905,27
70984,27
70984,878
92321,10749
92321,16
92321,14
126927,53
126927,27
84100,10402
84100,10749
116977,16
116977,28
116977,35
116977,10751
43635,18
43635,10749
105404,35
105404,18
26728,35
26728,16
26728,10751
159638,35
159638,27
73027,18
73027,53
73027,80
33709,10749
130452,35
130452,10402
130452,10749
121727,18
121727,28
121727,10751
147903,37
144610,28
26700,16
27317,35
126432,10749
126432,18
3057,18
3057,27
3057,878
3057,9648
8767,28
8767,35
774,99
51939,35
51939,18
51939,10749
31270,28
31270,35
31270,9648
31270,53
64926,18
78358,18
78358,14
4226,35
5139,35
3483,12
3483,80
3483,27
3483,878
3483,53
46967,35
32836,35
68659,28
68659,12
68659,18
109161,80
109161,28
109161,35
111443,18
111443,53
4344,35
4344,18
4344,10751
4344,10769
4344,27
48193,12
48193,28
48193,14
158013,37
158013,12
158013,18
158013,10751
67298,35
67298,14
67298,10402
102517,10770
102517,35
73290,27
73290,53
108789,37
108789,28
108789,18
52448,14
52448,35
52448,10751
97024,35
100540,28
55190,18
55190,10751
37462,18
79327,16
79327,10751
126929,99
55872,28
55872,12
55872,10749
32582,18
32582,53
58309,35
3686,37
135260,53
107999,35
107999,10749
133365,18
63339,18
63339,9648
63339,10770
57326,27
57326,878
44966,18
7085,12
7085,37
32139,35
32139,10751
58718,53
58718,27
58718,28
42783,35
42783,10402
42783,10749
70877,18
70877,80
86059,18
26266,12
26266,35
70587,35
70587,10751
26042,14
26042,27
89872,18
89872,10749
5201,18
5201,10749
84312,18
4529,28
44663,53
44663,28
90376,53
4968,28
4968,18
4968,80
4968,53
49050,12
49050,878
49050,37
49050,35
26316,10752
26316,18
27376,35
44773,12
44773,28
26538,10751
69792,35
69792,10749
32387,12
32387,28
32387,18
32387,80
87514,28
87514,12
87514,18
87514,53
45662,16
45662,10751
53953,27
99861,28
99861,12
99861,878
141052,28
141052,12
141052,14
141052,878
102899,878
102899,28
102899,12
26631,27
26631,53
2648,28
1163,18
1163,10770
128598,37
128598,28
128598,27
93892,18
27738,18
27738,10751
87115,36
87115,18
87115,12
5147,12
5147,14
81396,35
81396,80
81396,18
1849,36
1849,18
1260,12
1260,16
1260,35
1260,10751
47902,80
47902,18
47902,9648
47902,53
30861,10769
30861,27
52784,18
52784,35
49060,10749
49060,80
49060,53
72483,18
113582,28
113582,12
113582,35
113582,80
113582,53
101289,35
101289,10749
101289,10752
133241,35
133241,10749
55603,80
55603,9648
55603,53
68976,80
68976,18
27840,27
27840,878
127040,35
4930,18
4930,53
59527,35
59527,99
69495,10770
69495,28
69495,37
27544,18
129009,35
129009,10749
48407,18
48407,80
69803,35
69803,18
69803,10751
6976,27
6976,53
6610,37
26838,80
26838,18
79842,16
79842,35
79842,10751
79842,12
106017,18
106017,10752
106017,53
33988,14
33988,27
33988,53
8372,37
118760,18
47646,10749
47646,18
127445,18
95004,35
95004,18
25807,9648
25807,53
137859,18
91548,18
91548,28
91548,53
122894,14
122894,28
122894,878
122894,10751
5002,35
5002,18
93061,10402
31340,18
31340,9648
86087,80
86087,18
112460,27
112460,53
81646,99
81646,10769
73614,27
73614,53
61434,35
61434,10749
72585,16
72585,99
59178,10751
59178,16
59178,12
59178,35
51800,16
61950,9648
61950,18
26497,16
26497,10751
26497,14
87909,35
94831,35
95137,35
6163,36
6163,18
6163,28
6984,35
26714,18
44974,35
44974,10749
2199,35
2199,27
5601,53
5601,80
5601,18
5601,27
5601,9648
5601,878
31362,80
31362,28
31362,18
71357,10749
71357,35
71357,14
46869,10749
46869,35
84508,27
105406,35
58655,10751
58655,35
159000,99
91929,878
91929,9648
91929,53
104638,37
104638,35
131932,35
48522,16
54505,99
27850,12
27850,35
27850,10751
27850,14
27850,27
27850,10770
2186,27
52458,16
52458,10751
84805,16
137014,10749
137014,35
27618,35
27618,27
78278,35
45221,35
131457,18
131457,10749
26504,27
26504,9648
26504,53
92257,18
73922,18
128876,53
32088,53
32649,18
32649,10749
83897,18
96306,18
96306,10749
96306,10769
41571,878
41571,18
81981,18
81981,9648
80337,99
8779,12
8779,14
8779,10751
49957,99
56691,18
133643,18
26925,27
26925,878
26925,53
4885,80
4885,9648
1871,35
1871,80
1871,12
1871,14
1870,35
1870,80
1870,12
1870,14
1875,35
1875,80
1875,12
1875,14
92,99
162592,99
3485,80
3485,12
3485,27
3485,53
95010,53
95010,27
47868,878
3168,18
128508,18
3480,18
3480,36
5063,18
3423,18
80346,35
80346,18
110390,18
110390,35
97046,99
27873,878
93939,18
93939,9648
93939,27
169800,37
169800,18
169800,36
89720,27
56511,80
56511,18
44191,35
93116,35
64650,37
64650,9648
27866,35
5519,37
83132,18
83132,10402
140383,35
110553,35
69569,28
6591,9648
6591,53
136576,80
8014,12
8014,18
8014,10749
81684,12
81684,16
81684,10751
81684,14
37727,35
37731,35
37731,80
8743,28
8743,53
8743,80
86835,10749
86835,18
8906,18
8906,10749
107357,80
107357,18
107357,53
120122,18
2141,18
5602,18
5602,53
91571,80
91571,18
3004,35
100032,18
100032,28
31547,35
7392,28
7392,27
158382,35
98554,10770
98554,99
104644,27
95744,35
95744,10749
54796,10770
54796,18
92309,28
4274,10752
4274,18
4274,36
2993,9648
2993,53
6547,36
6547,35
27706,27
96631,53
113300,99
160874,99
45179,35
45179,10751
45179,10749
2963,12
2963,35
2963,14
2963,878
53769,12
53769,80
53769,10749
85025,18
43871,18
43871,10749
5065,35
5065,37
32941,18
32941,53
40681,35
40681,18
158113,9648
158113,80
158113,18
101904,14
101904,18
31347,35
31347,16
31347,12
31347,14
31347,10749
71591,99
27036,80
27036,9648
71910,80
71910,28
144288,16
144288,28
144288,14
38198,18
38198,12
140441,27
26340,28
26340,12
26113,28
26113,18
26113,53
63590,27
63590,53
5896,18
5896,10749
71750,10751
71750,14
83361,28
83361,12
83361,35
136190,80
136190,18
8371,18
31413,18
108540,99
52980,18
52980,28
52980,80
79572,80
79572,18
1269,35
1269,80
1419,35
1419,18
5833,16
5833,10751
1615,35
1616,35
2169,35
6172,10752
6172,35
6172,18
78313,18
1915,35
103164,37
91628,18
91628,35
4436,35
140212,28
140212,53
53435,28
53435,35
53435,10749
131739,36
131739,10752
2189,35
2189,10749
46578,35
46578,80
40817,35
30723,35
58411,35
58411,27
90888,27
90888,35
90888,878
31086,35
56379,35
72178,35
105246,35
136345,10769
26574,12
26574,35
88744,99
88744,10769
62008,35
62008,18
62008,10749
26569,28
26569,10769
132128,36
132128,99
132128,10769
3164,27
3164,878
46915,18
94739,10402
45679,80
128614,18
32029,18
32029,80
154276,18
142115,18
142115,10749
114003,10770
114003,28
114003,878
54732,99
50794,10770
50794,35
50794,10751
168864,99
168864,10751
100830,35
31042,878
142150,28
142150,12
59810,18
59810,53
59810,99
89315,18
105972,99
39412,18
61108,18
61108,10749
31524,10769
134126,18
134126,28
2192,28
2192,12
2192,18
3701,28
3701,80
3701,10769
3701,53
3699,9648
3699,80
3699,27
113374,99
85129,18
133741,99
72949,18
34312,35
34312,27
58301,99
102165,18
102165,10752
61041,10749
61041,35
61041,18
56959,35
5061,35
5056,28
5056,35
5056,53
26181,28
26181,12
26181,35
43351,28
43351,37
170277,35
165567,18
165567,27
165567,53
165567,9648
27862,10749
27862,35
27922,10749
27922,35
27922,18
83446,18
83446,35
83446,10749
25936,35
3122,27
3122,878
151693,18
102596,99
102596,10752
64577,18
64577,10769
64577,10749
45210,35
65651,18
33124,28
33124,18
33124,10749
43269,18
43269,53
96411,53
96411,80
96411,18
26861,80
26861,53
58191,35
43571,35
43571,10749
82066,35
82066,18
132551,18
132551,53
98120,18
135695,18
173847,10749
173847,80
173847,35
158589,18
146030,35
146030,18
47150,12
47150,36
47150,10749
72204,16
72204,10751
2462,35
2462,878
73208,18
73208,80
73208,53
73208,9648
43419,12
86412,12
86412,16
26357,12
74458,18
74458,35
74458,10749
86541,35
89072,18
89072,28
89072,80
157683,35
157683,37
171769,18
5302,35
58404,35
59336,18
105778,18
105778,99
105778,10749
105778,10751
32728,99
32728,36
44694,99
44694,18
44694,10402
44694,10749
60363,35
60363,10749
91266,99
59908,99
3056,10770
3056,18
3056,27
3056,878
3056,9648
95756,99
84450,80
84450,18
8703,14
8703,18
8703,10751
8703,12
8703,10749
44511,18
31983,53
31983,10769
80880,18
80880,35
80880,10749
80880,10769
53774,18
53774,36
53774,10752
5064,35
56095,28
56095,10769
56095,53
49642,28
49642,35
141131,28
141131,10769
59404,28
54503,28
54503,10769
27847,28
27847,878
128862,35
144390,99
5839,18
64325,28
64325,14
26342,28
26342,27
26342,878
92496,35
37211,10770
37211,16
37211,10751
37211,9648
37211,35
67900,9648
67900,16
67900,10751
3405,35
3405,18
3405,10749
57706,28
57706,12
57706,18
4695,35
108930,35
74510,35
74510,99
60293,16
60293,35
60293,10751
77921,10770
77921,10751
77921,18
5086,12
5086,14
82395,35
25961,12
25961,16
25961,10751
25961,14
4199,36
4199,12
27717,878
3026,18
3026,27
92424,10749
92424,35
4645,35
39824,27
39824,53
157075,18
157075,53
122982,27
122982,18
104431,18
104431,10769
8932,18
8932,10749
71243,18
71243,28
71243,10752
75981,18
75981,10769
25764,10749
25764,35
39408,27
39408,878
6962,12
3125,27
3125,878
82667,37
82667,53
5742,28
5742,35
5747,35
5747,18
5744,35
5648,35
5748,80
5748,18
26599,10770
26599,18
26599,9648
26599,10749
70046,27
70046,53
70046,10770
66590,18
169962,12
169962,10752
169962,28
87194,16
32158,18
32158,28
32158,10749
112672,28
112672,10752
112672,37
27743,27
27743,35
53121,18
143547,37
143547,18
143547,27
77852,878
48412,10752
137315,35
141810,18
51917,10749
51917,18
51917,35
56339,35
82115,27
82115,53
82115,9648
53851,35
53851,18
53851,10749
110447,18
26948,80
2166,35
2166,80
2166,10749
107352,12
107352,18
107352,28
107352,53
31991,18
31991,27
31991,53
31954,53
65696,35
65696,10749
34334,18
34334,10749
3602,27
61638,18
61638,10402
103753,18
54734,99
31150,27
31150,53
5731,53
5731,18
36529,27
36529,878
45431,27
45431,53
58250,27
4398,16
4398,35
4580,18
86000,10749
86000,18
98532,18
98532,35
98532,10749
98532,10769
97938,10751
97938,10749
97938,18
26676,27
107426,18
128960,35
128960,16
8460,28
8460,35
8460,53
8460,10749
33558,28
33558,18
33558,10769
33558,10749
33558,53
148652,53
26285,35
4255,18
4255,28
4255,35
61312,99
5871,18
130374,35
130374,10749
86332,27
52589,18
52589,10749
80648,53
80219,18
80219,10770
25926,99
60551,12
60551,18
60551,10749
60551,10752
60551,37
82767,35
7092,28
7092,16
7092,14
7092,27
815,10751
815,18
815,35
93492,18
93492,28
93492,12
26155,878
142064,35
160718,10770
160718,28
160718,12
160718,35
27338,10770
32677,35
32677,10770
103688,18
103688,10402
103688,99
105073,9648
56067,18
56067,10751
31410,35
84730,35
134777,28
134777,14
134777,9648
42053,14
42053,28
42053,53
42053,878
50162,878
50162,27
81229,35
53129,9648
53129,12
53129,28
53129,18
53129,36
47736,18
4705,35
26189,35
26189,10751
26189,9648
26189,10770
82567,18
82567,10769
82567,10749
116155,35
116155,10749
98203,18
98203,53
2988,18
2988,10749
136752,18
136752,28
136752,80
43710,35
43710,10749
27351,10769
27351,27
27351,878
59429,27
59429,53
107406,18
27255,18
27255,53
27255,27
2909,878
83581,35
83581,18
48856,80
48856,18
48856,53
70418,18
70418,53
70418,10749
86955,18
86955,10749
6945,18
6945,10751
93840,53
93840,28
82313,12
82313,37
82313,28
65142,35
65142,10749
57778,35
57778,12
78132,35
5900,35
5900,18
27724,18
27724,10749
72720,878
72720,10751
72720,16
95375,53
95375,80
95375,18
2798,35
154582,18
5804,80
5804,53
31359,35
83827,80
83827,18
65614,18
151731,99
151731,18
151731,10752
32285,35
32285,27
27909,878
27909,27
8692,27
8692,53
2004,28
2004,35
2004,10749
2333,18
1539,10402
1539,18
1539,10749
49961,35
27456,18
72850,16
72850,10751
58432,27
58432,9648
58432,878
58432,53
27114,80
27114,9648
81660,35
