movie_id,imdb_id,title,overview,release_date,poster_path
7092,tt0406310,Van Helsing: The London Assignment,"It tells of the events before the film, in which monster hunter Gabriel Van Helsing travels to London to investigate a series of horrific, and decidedly supernatural murders, being committed by the mad scientist Dr. Jekyll, in the form of his evil alter-ego, Mr. Hyde.",5/11/2004,/2MFdzeCL2YTqbbBgiZT8e51MUGO.jpg
815,tt0204824,Animal Farm,An animated film from 1999 based on the famous novel by George Orwell. Animals on a farm lead a revolution against the farmers to put their destiny in their own hands. However this revolution eats their own children and they cannot avoid corruption.,10/3/1999,/vFQo4DdhgHBr0Jy06VpzCYaZaPI.jpg
93492,tt0056472,Gladiators 7,"Framed for the escape of five gladiators from the arena, the son of one of Sparta's leading citizens is sentenced to the arena as gladiator himself and forced to fight for his life in the Roman Colosseum. Years later he manages to escape and return to Sparta, only to find out that his father has been murdered--even though it was ruled a ""suicide""--and the woman he loves is about to marry the evil king who has usurped the throne. He sets out to find six of his fellow gladiators and return to Sparta to save his woman and place the rightful king on the throne.",10/11/1962,/2h3DwYZOXIjKgXxYpQnULwPMCAY.jpg
26155,tt0050546,The Invisible Boy,A Super Computer plans world domination with the help of Robbie the robot and a 10 year old boy who is the son the computer's inventor.,10/1/1957,/6RauuIJA5zwCGSGxA8J30c9A3CR.jpg
142064,tt0339210,"It's A Bird, It's A Plane, It's Superman!","TV adaptation of the campy 1960s Broadway musical about the Man of Steel, his friends, his enemies, and his self-image problems.",2/21/1975,/5Od9X3foZjI5UVkV8UM4lR0TDfv.jpg
160718,tt0110094,I Spy Returns,"Time passes and things change. So have Scott and Robinson. Scott has become a college professor and Robinson holds a high enough position with the S.S.A.. Actually, their children are now the agents. It is their first mission and they must babysit some Russian scientists But the loving fathers that they are, they follow them to make sure their babies don't get hurt. What happens next is a mix of action and comedy involving the CIA, the KGB, China, and old friends from the old world",2/3/1994,/bIrea8TxAHFJ1I9naRDvRFGiSDn.jpg
27338,tt0271732,The Pretender 2001,Jarod reunites with two old friends and unleashes some powerful Centre revelations. Also Jarod and Miss Parker learn more about their pasts.,1/22/2001,/j5RRwfUKab9f4DJnxDUVuCHZDZ9.jpg
32677,tt0078155,Rescue From Gilligan's Island,"When a decaying Russian satellite crashes on the island, the Professor uses a key component for a barometer. With that device, he learns that a massive wave is going to swamp the island. In desperation, the castaways lash their huts together into one structure in order to have any chance to ride the disaster out.",10/14/1978,/oIQePSrMTTA661X6AG8xEGZoSdA.jpg
103688,tt0241357,Daydream Believers: The Monkees Story,"In 2000, VH-1 produced the television biopic Daydream Believers: The Monkees' Story. In 2002, the movie was released on DVD, and featured both commentaries and interviews with Dolenz, Jones and Tork. The aired version did differ from the DVD release as the TV version had an extended scene with all four Monkees but with a shortened Cleveland concert segment. It was also available on VHS.",6/28/2000,/lnmqWaSdiJEqUCfuGMQJW7kl9cz.jpg
105073,tt0029542,The Shadow Strikes,"Lamont Cranston assumes his secret identity as ""The Shadow"", to break up an attempted robbery at an attorney's office. When the police search the scene, Cranston must assume the identity of the attorney. Before he can leave, a phone call summons the attorney to the home of Delthern, a wealthy client, who wants a new will drawn up. As Cranston meets with him, Delthern is suddenly shot, and Cranston is quickly caught up in a new mystery.",10/29/1937,/wLDRFow9dsXCo9Lp1zFOEWTimbs.jpg
56067,tt0068276,The Biscuit Eater,"Nothing warms the heart like the story of a boy and his dog. Lonnie (Johnny Whitaker) and Text (George Spell) are two friends determined, against all odds, to turn a misfit hound into a hero. Tennessee farmer and dog trainer Harve McNeil (Earl Holliman) tells his son Lonnie that his dog, Moreover, is a good-for-nothing ""biscuit eater.""",3/22/1972,/mxm9uVNe4UxTgNdFyVFeRWFCyCi.jpg
31410,tt0090257,My Sweet Little Village,"The movie's main storyline follows the life of Otík, a mentally retarded young man, in a tight-knit village community. The sweet-tempered Otík works as an assistant truck driver with Mr. Pávek, his older colleague and practical-minded neighbor. Pávek's family takes care of Otík, whose parents are dead. However, the two coworkers become at odds over Otík's inability to perform even the simplest tasks. Pávek demands that Otík be transferred to assist another driver, who happens to be a choleric and suspicious man named Turek (Turk in Czech). Rather than work with Turek, Otík decides to accept an offer of employment in Prague, but finds he does not fit in to the city life. After discovering that the transfer of Otík to Prague was a trick by a crooked politician to get a deal on Otík's large inherited house, Pávek agrees to give Otík a second chance and retrieves him from the city to resume their work together.",8/1/1985,/zHliFDhZ9brANaN0ND7DCGT7I9H.jpg
84730,tt0289138,"Csocsó, avagy éljen május elseje!",A new socialistic city is being built on the Danube's riverbank in the early 50's. The story is about a teacher who's living there.,12/6/2001,/7DoKpFsGusnSuHTAOcED2O6ziSB.jpg
45940,tt0067729,Company Limited,"The chronicles of Chatterjee, an ambitious and self-made young man, as he rises his way up the corporate ladder.",9/24/1971,/kqVizHeL1cLHQJ1hldrmgTb7BNL.jpg
134777,tt0830361,The Lost Room,"A detective investigates a mysterious motel room, which acts as a portal to an alternate universe.",12/9/2006,
42053,tt1506458,Witchville,"When Prince Malachy returns to his father’s kingdom after the Crusades his first impression is that a bad harvest is the reason that the villagers are sick and hungry. But all is not as it seems and a stranger to the village, warns the new king that a dark force is the cause of their ills.",5/22/2010,/q4cRqdKAPRxGdk6r150hQZv5EU2.jpg
50162,tt0225009,964 Pinocchio,"Pinocchio 964 is a memory-wiped sex slave who is thrown out by his owners for failure to maintain an erection. It is unclear in what ways he has been modified beyond having no memory and being unable to communicate. He is discovered by Himiko while wandering aimlessly through the city. Himiko has also been memory-wiped, possibly by the same company that produced Pinocchio, but she is fully functional. Himiko spends her days drawing maps of the city, to aid other memory-wiped people. Himiko takes Pinocchio home and tries to teach him to speak. After much effort he has a breakthrough and finally becomes aware of his situation. At this point his body erupts in an inexplicable metamorphosis and it becomes clear that his modifications were much more involved and esoteric than simple memory loss. Himiko also begins to transform, though in a much more subtle manner.",9/14/1991,/8Neb8Kuej7R4LUJCGM6ljWt9qa1.jpg
81229,tt0338086,Hacker,"Two friends make a bet. One of them - an A student and a computer genius Marcin - under the terms of the dispute must be received five days of complete submission to his clever friend Turbo - and he, in turn, guarantees him the easy money and attention to a long-legged beauty.",1/1/2002,/8tdeF8p0QP3DZekkS9IWCdrzQKR.jpg
53129,tt0374298,The Turkish Gambit,"The film is based on the second book from the Adventures of Erast Petrovich Fandorin series of novels written by the Russian author Boris Akunin. The film takes place in 1877 during the Russian-Turkish war. Erast Fandorin has just escaped from Turkish prison and is trying to get on the Russian side as soon as possible to give important information about the upcoming attack of the enemy. On his way he meets Varvara Suvorova, a young lady who is going to see her fiancée - a soldier of the Russian army. Erast also knows that there is a spy somewhere in the Russian army, everyone is under suspicion.",2/22/2005,/yEIaaulKNK94RihbcLzC9lF3VaR.jpg
47736,tt0086182,Rembetiko,"The story of a group of Rembetes, singers and musicians of the Greek equivalent to the blues, in the early decades of the 20th century, seen through the eyes of a young female singer.",1/1/1983,/bruXtZhukST9eP2ABKanlltoBC.jpg
4705,tt0074682,The Sensuous Nurse,Greedy relatives hire a sensual caregiver to hasten the demise of a wealthy count suffering from a heart condition.,12/19/1975,/2mfEFL6mTV2ETonE6k8cKFMNQKC.jpg
26189,tt0282521,Get a Clue,A rich kid and her friends investigate the disappearance of one of her teachers.,1/1/2002,/ydzi3saKTUrtns4GMWIXoejBa4J.jpg
82567,tt0053319,Sujata,"Sujata (Nutan) is adopted by the Upedendranath and Charu Chowdhury and grows up along side their daughter Rama.  Adhir (Sunil Dutt) enters the Chowdhury family and is considered a suitor for Rama.  However, Adhir likes Sujata and intends to marry her but Sujata's past becomes an point of contention.  Adhir's family will not accept a lower-case girl as their daughter-in-law.  The movie beautifully portrays the prevalent caste system in Indian society.",1/1/1960,/rLpr7uKnjIWPOTKCzAYf2EfFQU0.jpg
116155,tt0026055,Alibi Ike,"Idiosyncratic new recruit Francis ""Ike"" Farrell tries to help the Cubs to the pennant with his pitching and hitting.",6/15/1935,/2bQXcjBwp7rRdkSAoRbUVfmf90e.jpg
98203,tt1699745,Captive,A dozen foreigners are kidnapped by a terrorist group in the Philippines.,9/5/2012,/dOTcC8hAbszpHYWrWezLyDQI49N.jpg
2988,tt0070157,The Harrad Experiment,"At fictional Harrad College students learn about sexuality and experiment with each other. Based on the 1962 book of the same name by Robert Rimmer, this movie deals with the concept of free love during the height of the sexual revolution which took place in the United States.",5/11/1973,/mA3TP5M4UcdySTdkHb8oTXWVxUn.jpg
136752,tt1935870,"Rock, Paper, Scissors","The chance of an innocent child's game will unveil a betrayal that will forever change the lives of two families when their paths cross, endangering what they love the most, in a city that does not give them a truce.",6/22/2012,/y3il3vN7BYtiWby82Ct506NRQyH.jpg
43710,tt0062490,Who's Minding The Mint?,"A bumbling government employee accidentally destroys a small fortune and decides to break into the US Mint to replace it, but before long everyone wants a slice of the action - and the money.",9/26/1967,/zbuKGQJrskMpjw6i66LgoO3lr6q.jpg
27351,tt0820111,Meatball Machine,"Capable of making bio-mechanical weapons out of human flesh, alien parasites grotesquely invade the Earth, turning their hosts into maniacal killers who seek and destroy each other to the bloody death! And yes, it s also a human love story, even though the budding romantics are infested with slimy, tumor-like globules.",1/1/2005,/zDvgN4GygjIDBC7AaQVbmIQGcE6.jpg
59429,tt1728179,Paranormal Activity: Tokyo Night,The unofficial sequel to Oren Peli's Paranormal Activity.,11/20/2010,/mh7j7XlYWo82UnQGhsxcuyolzp.jpg
107406,tt0131515,Oscenità,"Banned for few years in Italy due to its transgressive sexual content and released in theaters in 1979 this piece of sleaze offers several sexually explicit scenes including masturbation with a candle,whipping,rape and sexual intercourse with a donkey.",2/14/1980,/l7AXzwjm2jsxKDWUcHqQAfNycss.jpg
27255,tt0867295,From a Place of Darkness,"Miles Kody, is a documentary filmmaker. As Miles tapes his interviews with Vic he becomes aware of the appearance of ""ghosts"" captured on his video monitor. He realizes that the faint energy fields of these ghosts, past victims of the snuff films, are picked up more readily on video...",3/25/2008,/tWnBODNNrUq07ZYPeAq1NdfNPyd.jpg
2909,tt0074671,In the Dust of the Stars,"A retro '70s vision of the future, IN THE DUST OF THE STARS was made by the DEFA film studio. A radio signal attracts a team of astronauts to a mysterious planet. Once there, they are warmly welcomed by an alien race, but are soon suspicious of what is really occurring on this strange land.",7/1/1976,/7YCRA46nxoVNiHWe2IO7m839CGr.jpg
83581,tt0218616,Some Voices,Schizophrenic Ray tries to adjust to the outside world after being released from an institution.,8/25/2000,/yOZNSgqnRmslKjr19WcLZ1BDvEr.jpg
48856,tt0379484,Gun-shy,"Dito Tsintsadze's drama focuses on a loner whose life changes dramatically, when he gets to know a beautiful, but strange girl. Lukas, a young man doing ""meals on wheels"" instead of military service, doesn't have many friends and leads a boring life, until he meets Isabella. The fascinating girl soon becomes his best friend, but Lukas learns she has a sexual relationship to her stepfather. Thus, he is obsessed with the idea of delivering Isabella by killing the man..",1/1/2003,/fp1wNSFLoo8Ngu6MUO0NIkbCbU2.jpg
70418,tt1647483,Wasted on the Young,"When a high school party goes dangerously off the rails, one teenager finds that revenge is just a computer click away.",6/13/2010,/eblIhVMsJM4StACQsodtF2joawe.jpg
86955,tt0015634,Body and Soul,"A minister is malevolent and sinister behind his righteous facade. He consorts with, and later extorts from, the owner of a gambling house, and betrays an honest girl, eventually driving them both to ruin.",11/9/1925,/rLPrttxRyYtkcQEGXjsTXp1Glh4.jpg
6945,tt0082754,Miracle on Ice,"Hockey coach Herb Brooks leads Mike Eruzione, Jim Craig and team to a gold medal in the 1980 Olympics.",3/1/1981,/mLZqrGGWYOA07ueSRaUCz76nkE9.jpg
93840,tt1959346,Blind Man,"Le cadavre mutilé d’une jeune femme est retrouvé à son domicile. Pas d’effraction, pas de témoin : le crime est parfait. L’enquête est confiée au commandant Lassalle, un flic expérimenté et solitaire, détruit par la mort de sa femme. Alors que d’autres meurtres tout aussi sanglants sont perpétrés, Lassalle est intrigué par la personnalité d’un aveugle, Narvik. Mais l’alibi du suspect est plausible et son infirmité le met hors de cause. Un étrange duel, telle une partie d’échecs, s’engage alors entre les deux hommes.",3/6/2012,/4qN7odVopSQMn3gbeQwEC4i3LGq.jpg
82313,tt0818226,Shoot First And Pray You Live,Tale of vengeance -- outlaw style -- as Red Pierre hunts down legendary gunman Bob McGurk to avenge the murder of his Mother and Father,12/4/2008,/bokYG6lyhedMbkoWTwkH62RT2vf.jpg
65142,tt0089957,The Most Charming and Attractive,"Nadya Klyueva is a single woman. Persuaded by her friend, she decides to charm her co-worker whom she doesn't really love, but who is the most popular man around.",6/6/1985,/phy8a5Gja6avjQFialfRMNXKqNA.jpg
57778,tt0070439,Unbelievable Adventures of Italians in Russia,"In Italy, a dying woman tells her granddaughter that she hid her treasure many years ago in Russia, in the city of Leningrad. Other people (who were around when she died) also learn about it. Thus several people arrive in Leningrad trying to find the treasure, each one for himself/herself. What's worse - the only information they have is that the treasure is under a lion - and it's in Leningrad, a city known by its numerous statues of lions. The story gets even more interesting when the soviet militia (police) learns about the whole thing and send an undercover agent...",1/1/1974,/isitx92lmzMWzknHLF2XaLCobHe.jpg
78132,tt0081796,For the Matches,"In Eastern Finland, in Liperi to be exact, Anna-Liisa Ihalainen asks her husband Antti to get some matches from the Ihalainen household. Unfortunately that trip takes a little longer than expected...",1/18/1980,/tlH4ePoG8ER6lSXxXPzavCG5qwQ.jpg
5900,tt0116729,The Dress,"The story of a summer dress and those who have to do with it, especially the train conductor (played by van Warmerdam, the director). The dress functions as catalyst for the whimsical events, which turns out to be either tragic or hilarious.",3/21/1996,/jmAQ4eXd5GCvYFrmoI0fKLr1zuD.jpg
27724,tt0419081,Psychopathia Sexualis,Multi-narrative adaptation of Richard v. Krafft-Ebing's notorious medico-forensic study of sexual perversity.,6/8/2006,/8xR2fWXRDGmuyeabOSm6RISNTWZ.jpg
72720,tt2054778,Hot Wheels Acceleracers: Ignition,"Two rival race teams, the Teku and the Metal Maniacs, are recruited by Dr. Peter Tezla to race in the fantastic Racing Realms and retrieve the all-powerful AcceleChargers before they fall into the hands of the deadly Racing Drones. Our drivers race through the Storm and Swamp Realms.",1/8/2005,/lOsHnflo4Gikmk14vXX9w7s2mwi.jpg
95375,tt0074792,"Young, Violent, Dangerous","Paul, Joe and Louie are three young men from good families who decide to go on a bloodthirsty and pointless crime spree, much to the dismay of paul’s girlfriend (Eleonora Giorgi) and the local police commissioner (Tomas Milian). the group starts by robbing a gas station where paul guns down three innocent bystanders. When they later decide to rob a bank and a grocery store, paul ends up killing more people. It isn’t long before the entire police force is looking for the three criminals, who pick up the girl and hightail it to the Swiss border, killing everyone in their path.",1/1/1976,/bfMBhvERRQ3tTyM9yiPHWCevFnQ.jpg
2798,tt0062083,Oscar,"This film originated as a play in Paris. The story focuses on the one-day adventures of Bertrand Barnier played with a genius of French cinema, Louis de Funes. In the same morning he learns that his daughter is pregnant, an employee stole a large amount of money from his company, his maid is about to resign in order to marry a wealthy neighbor and his body builder is interested in marrying his daughter. The seemingly complicated story-line is full of comedy or errors and some of the most hilarious mime scenes of the French cinema.",10/10/1967,/imsP4Vl1UpsLf27DPxX1atIubBB.jpg
154582,tt0062679,Artists Under the Big Top: Perplexed,"A young circus director ends up going into television after her father, a trapeze performer, dies in a circus accident.",8/29/1968,/ivc4CPvcEU4NIYwaijGIBjjNQOK.jpg
5804,tt1151319,The Key to Reserva (La clave Reserva),No overview found.,12/14/2007,/ftMs8XapKpwBsdVDpRZwtLPwrm.jpg
31359,tt0214289,Would I Lie to You? 2,"Dans le quartier du Sentier, Eddie Vuibert, Dov et Yvan sont confrontés aux procédés pour le moins expéditifs de leur nouveau client, Eurodiscount, une chaîne européenne d'hypermarchés. Karine, lasse des turpitudes de son volage époux, Dov, le chasse du foyer. La bande de copains se disloque.Dov et Patrick partent tenter leur chance sous le soleil de Californie, tandis qu'Eddie et Yvan font les marchés. Entre temps, Serge, devenu livreur, noue une idylle avec Chochana Boutboul, une jeune fille de bonne famille à qui il fait croire qu'il est très fortuné.C'est alors qu'Eddie découvre que sa faillite dépasse le simple échec commercial et qu'il a été victime d'une scandaleuse escroquerie. Dès lors, il décide de se venger et conçoit un plan qui va réunir et mobiliser tous ses amis.",2/7/2001,/3RiKoJZH66N1oF4bH3lLsZvwiik.jpg
83827,tt0413053,In the Darkness of the Night,A disturbing film about the Portuguese underworld of prostitution.,10/21/2004,/rS9ZU1DkNJKVtAIcmKfkJrtyUuF.jpg
65614,tt0464665,Dreaming of Space,"A story of a simple, naive Russian man Konek and the people around him: his love and her sister and a mysterious man. The film is set in 1957, time of changes, time of waiting for something big to happen.",6/23/2005,/i7HlOzXbbj7c1P9aLpZksfobZLz.jpg
151731,tt0139491,The Negro Soldier,Documentary focusing on the contributions to the American war effort of African-American soldiers.,4/10/1944,/iNJiCSZLwzJF9AU1Eh0ai3wdkKf.jpg
32285,tt1151911,Cornered!,During their nightly poker game a group of lowlifes are terrorized in their own convenience store by a masked killer.,1/1/2008,/i5abuNGk5ocEZNN8K7SByhZT1Gt.jpg
27909,tt0096785,Alien from the Deep,"Somewhere deep in the jungle a chemical corporation dumps tons of toxic waste in a still active volcano. Two environmentalists try to expose these illegal ways of getting rid of hugely dangerous waste, but they get caught by the vigilantes working for the company. One of them, the super-hot Maria Giulia Cavalli, manages to escape and she is saved by a snake farmer who lives alone in the jungle. Together they try to bring down the company, but it’s too late. Years of chemical poisoning have spawned a deadly monster that is set out to exact revenge on humans that have unknowingly brought him to life. Directed by legendary Antonio Margheriti, the unholy master of Italian B movies, Alien from the Deep is one of the most beloved Italian rip-offs. A wildly entertaining ride, the movie is an inventive crossover where lots of different genres and styles are mixed.",10/15/1989,/7SAoZbsxmdlYvNu2D3PnbCSG7GR.jpg
8692,tt0080379,Invasion of the Flesh Hunters,"Released from captivity in Vietnam, two American Army officers return to civilian life and discover they have acquired an insatiable taste for human flesh. A city is terrorised... as they stalk the inhabitants to satisfy their primitive appetites.",8/4/1980,/oqaziDWONW3nkzIpwXyfMvFnvGR.jpg
2004,tt0177882,Kebab Connection,"In Hamburg, Ibrahim ""Ibo"" Secmez, of Turkish descent, wants to direct the first German kung-fu movie. For now, he makes commercials for his uncle's kebab restaurant. Titzie, an aspiring actress and Ibo's German girlfriend, finds she's pregnant. Ibo is uncertain about fatherhood - compounded by his father's disowning him for getting a German girl pregnant - so Titzie sends him packing. He makes attempts at getting it right, but as the birth approaches, he's still not ready. In the background are three thugs in search of good tripe soup and a Capulet-Montegue feud between the kebab joint and a Greek taverna across the street. Can Ibo be the glove upon that hand?",4/21/2004,/8pgbRb69LxSaQi0BqVVjNMHIErE.jpg
2333,tt1058601,Buddenbrooks,"Mid-19th-century, Baltic Sea port city of Lubeck, Germany. Follows the fourth generation of the Buddenbrook mercantile family as Tony and Thomas reach the age of marriage. Fatefully impeded every step of the way, the Buddenbrooks struggle as economic hardship and personal defeats weigh down family relations.",12/25/2008,/iA6BdhfIYjrRA4A7XEmTN8LDD07.jpg
1539,tt0448009,Keine Lieder über Liebe,No overview found.,10/26/2005,/jq1Pbm0SevZBTwUaIIDC5b8CE1i.jpg
49961,tt0023871,A Song of Lisbon,"Vasco is a medical student in Lisbon, supported by his rich aunts, whom he had falsely told he had already graduated. In fact, he devotes himself to a bohemian life, preferring the popular fairs and pretty women, especially Alice, a seamstress from the Castelinhos quarter, which rather upsets her ambitious father, tailor Caetano, who is familiar with Vasco's debts. After failing yet another final exam, he is surprised by his aunts' announcement that they will visit him in Lisbon to see his practice.",11/7/1933,/pBaaNgZU89MRYsl6POuqzFhCYOm.jpg
27456,tt0020499,Thunderbolt,"A criminal known as Thunderbolt is imprisoned and facing execution. Into the next cell is placed Bob Morgan, an innocent man who has been framed and who is in love with Thunderbolt's girl, without knowing of their relationship. Thunderbolt hopes to stave off the execution long enough to kill young Morgan for romancing his girl.",6/20/1929,/tODrF6VxOELPnesQqPhDoX5F5cW.jpg
72850,tt0168473,Babes in Toyland,Everyone's favorite nursery rhyme characters come magically and musically to life in this animated adventure based on the classic holiday tale.,1/1/1997,/g68REMD1rcwGdOv1241nJfl7q6o.jpg
58432,tt0484273,The Dark Hour,"The eight years boy Jesús has been living in a crumbling underground facility since he was born with eight survivors of an apocalyptical war: the leader Maria and her lover Pablo; the gays Lucas and Mateo; the astronomer Magdalena and the teenager Ana; the soldier Pedro and the lonely Judas. They are permanently is state of surveillance, threatened by the contaminated mutants The Strangers and once a day they have to lock themselves in their rooms without heating to protect against the dangerous ghosts The Invisibles that attack in the Cold Hour. They cannot go to the surface, destroyed by a nuclear war. When they need supplies, medications and ammunitions, they organize expeditions to a store. When the menace of The Invisibles affects the safety of the group of survivors, they need to reach the surface. Written by Claudio Carvalho, Rio de Janeiro, Brazil",10/6/2006,/l7plpd2fK9pgrxprjecADaSpjjY.jpg
27114,tt0023335,The Phantom of Crestwood,Five men have to prove their innocence when a blackmailer is murdered.,10/14/1932,/brblDvyt91iMo0cUaZRFv5AFUxu.jpg
81660,tt1552214,The Selling,"For most people affected by the recent housing market crash, the impact was financial. Super nice real estate agent Richard Scarry has an additional burden: the paranormal. This startlingly funny debut feature takes many of the tropes of haunted house films and employs them to exciting, witty, and original ends.",4/29/2011,/4s5GLbwzkrQeEq6D8ShtfItB3qA.jpg
49035,tt0242256,Alaipayuthey,"After a difficult romance in a class-divided society, the love birds find out marriage is not what they thought it would be.",4/14/2000,/dwYD4Zxj1mTeIZBKxxeNuoLCemP.jpg
2232,tt0070299,The Legend of Paul and Paula,"Paul and Paula have had bad experiences with love: Paul is financially well off but has lost all affection for his wife, and Paula leads a troublesome life raising two children on her own. They meet and discover a strong passion for each other. Life seems like a dream when they're together - but their short flights from the burdens of reality are once and again interrupted by Paul's ties to family and career.",3/14/1973,/7bhyvM6dnKsLZwbfpI4pK78IXJ.jpg
32707,tt0366518,Breaking Dawn,"Within the confines of an insane asylum languish many would-be seers and messiahs. Medical students meet them day in, day out. But when Eve meets Don Wake, she discovers he's not your run-of-the-mill paranoic. In fact, his visions of her life on the outside tread the line between fantasy and reality as a stalker becomes known to her. She could be in danger; it could all be in her head.",10/16/2004,/nK89Nb7qHXEp1scxlJdoCywTdnw.jpg
104274,tt0088818,Blastfighter,"Former cop Jake 'Tiger' Sharp returns to his old hometown after having been in prison for the murder of his wife's killer. Illegal hunting seems to be widespread and inbred rednecks control the city with an iron fist. Jake manages to make himself an enemy to hillbillies and he and his newly found daughter had to flee for their lives. Fortunately, Jake a GAT that can shoot grenades and rockets ...",7/14/1984,/dCv591lbALZtzkFWpQ1KBS7j7ne.jpg
459,tt0050974,Sissi: The Fateful Years of an Empress,After a wonderful time in Hungary Sissi falls extremely ill and must retreat to a Mediterranean climate to rest. The young empress’ mother takes her from Austria to recover in Madeira.,12/18/1957,/6LQaN8KGQcakpRHkGac2FqWfLxQ.jpg
457,tt0048624,Sissi,"The young Bavarian princess Elisabeth, who all call Sissi, goes with her mother and older sister Néné to Austria where Néné will be wed to an emperor named Franz Joseph, Yet unexpectedly Franz runs into Sissi while out fishing and they fall in love.",12/22/1955,/8dbtdrMYyHotuEz4OOOHMz7qzyU.jpg
6318,tt0295001,Vaya con Dios,"Three monks are making their way from Germany to a monastry in Italy, because they cannot afford the rent for their facility any longer.",3/28/2002,/v0qJCqJcu3rd9LnGb26TWIxvANh.jpg
78224,tt1864461,Certain Prey,"Minneapolis Deputy Police Chief, Lucas Davenport, has to face off against a duo unlike any he's ever encountered; a lethal hit woman and a ferociously cunning killer determined to hunt him down.",11/6/2011,/bfx11YnuVVOrkdE3H7ocYi5ISox.jpg
58156,tt1483753,Pure,"Katarina is 20 years old. With a troubled past in a dreary suburb, her life seems to be already set in stone - until she discovers music. Everything changes when she hears a performance of Mozart’s 'Requiem' at the Gothenburg Concert Hall that sends her reeling and opens up a beautiful new world. She feels that she has to change her life and get as far away from her ugly reality as possible. But the path she has to follow proves to be a treacherous one, filled with lies, betrayal and a dangerous liaison with the married conductor Adam. Yet Katarina is ready to do anything to gain her new identity.",10/22/2009,/yqfv06HzaNmFuK9vX0AgvueuWwU.jpg
45722,tt1233487,Don't Look Down,A sexy Spanish siren named Elvira schools a young man in tantric lovemaking.,3/7/2008,/a9FQhIileHvUArpMzR9Wo4WrwQt.jpg
110433,tt0117103,Mrs. Santa Claus,"Neglected by her husband during the pre-Christmas rush, Mrs. Santa Claus takes the reindeer and sleigh out for a drive, only to end up stranded in the multi-cultural neighbourhood of Manhattan's Lower East Side of the early 1900s.",12/8/1996,/ewVnXpzBeHs1F66CwmKoFrJBLAm.jpg
3145,tt0065851,The Horror of Frankenstein,"Victor Frankenstein, descendant of the infamous scientist, Baron Von Frankenstein, follows in his experimental footsteps. Initially his success involves the resuscitation of a tortoise and progressing onto more ambitious projects, including creating his own monster. The gothic genre is re-worked to create a drama of black humour and farce.",11/8/1970,/3QDj1RpLm07jnae4VqYv5smYyD.jpg
46581,tt0071359,Immoral Tales,"Four erotic tales from in various historical eras. The first, 'The Tide', is set in the present day, and concerns a student and his young female cousin stranded on the beach by the tide, secluded from prying eyes. 'Therese Philosophe' is set in the nineteenth century, and concerns a girl being locked in her bedroom, where she contemplates the erotic potential of the objects contained within it. 'Erzsebet Bathory' is a portrait of the sixteenth-century countess who allegedly bathed in the blood of virgins, while 'Lucrezia Borgia' concerns an incestuous fifteenth-century orgy involving Lucrezia, her brother, and her father the Pope.",8/17/1974,/drpZwKnKoPpZ4PTag87hGXNVRt6.jpg
6980,tt0219813,Horse Sense,After treating his rancher cousin shoddily in L.A. Michael Woods is sentenced by his parents to spending a month on the ranch with his cousin and aunt.,11/20/1999,/h1cXGJ1Z2PjXVNhtAyHYtDadO67.jpg
144344,tt0063747,"A Man, a Horse, a Gun","The Stranger happens across a murdered postal inspector and a gang of bandits set on a prize of stolen gold which should be transported in a stagecoach. The Stranger, a sharpshooter named En plein and a treacherous postal agent try to get their hands on the gold. Source: SWDB www.spaghetti-western.net",8/17/1967,/dCkn94yAPAoRPT3yPTaKbnG3VFv.jpg
111732,tt0042610,The Jackpot,"Jimmy Stewart's Bill Lawrence wins a bevy or prizes from a radio program, but ends up having to sell them all in order to pay the taxes he's incurred.",11/1/1950,/8co9D8OdG9RLw4ey3M6o9fGdUwT.jpg
171759,tt1390539,The Lost Medallion: The Adventures of Billy Stone,A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.,3/1/2013,/cydYuT7j4JAmvWxsMGWTLtkLp2z.jpg
71374,tt0137827,If I Die Before I Wake,"A suburban family is held hostage and terrorized by three intruders while their sixteen year-old daughter first hides, then exacts her own brand of terror on the assailants.",4/24/2001,
27152,tt0375782,"Gone, But Not Forgotten",Melodrama concerning a 40-year-old man coming out.,10/9/2003,/4mvgICD1irRjZycWwfHal0P04Kj.jpg
89774,tt0229965,"Air: Eating, Sleeping, Waiting and Playing",A fim about Air on tour by Mike Mills,12/13/1999,/zWn8i0Fm8OuIzZTUuxWAb94Dao8.jpg
26301,tt0475302,The Hunt for the BTK Killer,"After 31 years at-large, detectives in Wichita, Kansas hone in on the serial killer known as BTK.",10/9/2005,/psVRNJ46jPn5ub5RwXDC35nf6aW.jpg
4196,tt0174862,Lenin: The Train,"March/April 1917. The first world war is already a couple year to pace. A sealed train with Russian emigrants keeps on driving from Zürich Germany and Sweden to Sint-Petersburg. The outlaws stand under the guidance of Vladimir J. Lenin. Two senior officers support the revolutionary bomb ""to ensure that everything runs smoothly. Yet there are some unpleasant clashes between Socialists and enthusiastic workers who are worried about the war. During train travel there comes an end to Lenin's affair with the gracious Inessa, and his wife Nadja is prepared take back him. The triumphant entrance in St. Petersburg will exceed all expectations....",11/30/1988,/yJxlqWwjp23MbZ1qAWy5xmHPaJa.jpg
72485,tt0334548,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,The meaning of art itself comes into question in this documentary about Shelby Lee Adams' controversial photos of families in Appalachia.,9/7/2002,
